Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
5.171432	3.223524	10.343136	33.26675									5.171432	2.48254
5.172012	3.224215	10.344296	33.266747									5.172012	2.482945
5.172592	3.224936	10.345457	33.266632									5.172592	2.48335
5.173172	3.225114	10.346618	33.266541									5.173172	2.483755
5.173753	3.225914	10.347778	33.266605									5.173753	2.48416
5.174333	3.226453	10.348939	33.266567									5.174333	2.484565
5.174913	3.227544	10.3501	33.266567									5.174913	2.48497
5.175494	3.22817	10.35126	33.26659									5.175494	2.485375
5.176074	3.228105	10.352422	33.266701									5.176074	2.48578
5.176654	3.229155	10.353582	33.266762									5.176654	2.486185
5.177235	3.230395	10.354743	33.266949									5.177235	2.486185
5.177815	3.230429	10.355904	33.267097									5.177815	2.486185
5.178395	3.230985	10.357064	33.267273									5.178395	2.486185
5.178976	3.231373	10.358225	33.267403									5.178976	2.486185
5.179556	3.230987	10.359385	33.267532									5.179556	2.486185
5.180137	3.231415	10.360546	33.267532									5.180137	2.486185
5.180717	3.231653	10.361707	33.267483									5.180717	2.486185
5.181297	3.232372	10.362867	33.267586									5.181297	2.486185
5.181878	3.23268	10.364029	33.2677									5.181878	2.486185
5.182458	3.232354	10.36519	33.267723									5.182458	2.486185
5.183038	3.231728	10.36635	33.267742									5.183038	2.486586
5.183619	3.230956	10.367511	33.267864									5.183619	2.486987
5.184199	3.230603	10.368671	33.267963									5.184199	2.487388
5.184779	3.231153	10.369832	33.268074									5.184779	2.487789
5.185359	3.231796	10.370993	33.268028									5.185359	2.48819
5.18594	3.232628	10.372153	33.268105									5.18594	2.488591
5.18652	3.234029	10.373314	33.268124									5.18652	2.488992
5.1871	3.233829	10.374475	33.268265									5.1871	2.489393
5.187681	3.23288	10.375635	33.268387									5.187681	2.489794
5.188262	3.232307	10.376797	33.26841									5.188262	2.490195
5.188842	3.232337	10.377957	33.268398									5.188842	2.490592
5.189422	3.232006	10.379118	33.268425									5.189422	2.490989
5.190002	3.231244	10.380279	33.268425									5.190002	2.491386
5.190583	3.231625	10.381439	33.268394									5.190583	2.491784
5.191163	3.231941	10.3826	33.268349									5.191163	2.492181
5.191743	3.232459	10.38376	33.268372									5.191743	2.492578
5.192324	3.23229	10.384921	33.268509									5.192324	2.492975
5.192904	3.231703	10.386082	33.268536									5.192904	2.493372
5.193484	3.232042	10.387242	33.268528									5.193484	2.493769
5.194065	3.232034	10.388404	33.26841									5.194065	2.494166
5.194645	3.231568	10.389565	33.268414									5.194645	2.494559
5.195225	3.231421	10.390725	33.268288									5.195225	2.494952
5.195806	3.230843	10.391886	33.268192									5.195806	2.495345
5.196386	3.230267	10.393046	33.268238									5.196386	2.495739
5.196967	3.229872	10.394207	33.268333									5.196967	2.496132
5.197547	3.230349	10.395368	33.268234									5.197547	2.496525
5.198127	3.231174	10.396528	33.268246									5.198127	2.496918
5.198708	3.232228	10.397689	33.268272									5.198708	2.497311
5.199288	3.233036	10.398849	33.268261									5.199288	2.497705
5.199868	3.233196	10.400011	33.26833									5.199868	2.498098
5.200449	3.233191	10.401172	33.268295									5.200449	2.498487
5.201029	3.232318	10.402332	33.268318									5.201029	2.498876
5.201609	3.231388	10.403493	33.268398									5.201609	2.499266
5.202189	3.230735	10.404654	33.268318									5.202189	2.499655
5.20277	3.230291	10.405814	33.268307									5.20277	2.500044
5.20335	3.229721	10.406975	33.268303									5.20335	2.500433
5.20393	3.22864	10.408135	33.268353									5.20393	2.500823
5.204511	3.227918	10.409296	33.26823									5.204511	2.501212
5.205091	3.228032	10.410457	33.26812									5.205091	2.501601
5.205672	3.2276	10.411618	33.26804									5.205672	2.501991
5.206252	3.227212	10.412779	33.26796									5.206252	2.502376
5.206832	3.227016	10.413939	33.267971									5.206832	2.502762
5.207413	3.226403	10.4151	33.26807									5.207413	2.503147
5.207993	3.22634	10.416261	33.268215									5.207993	2.503533
5.208573	3.226468	10.417421	33.268223									5.208573	2.503918
5.209154	3.226279	10.418582	33.268314									5.209154	2.504304
5.209734	3.225979	10.419743	33.268333									5.209734	2.504689
5.210314	3.225818	10.420903	33.268349									5.210314	2.505075
5.210895	3.225955	10.422064	33.268345									5.210895	2.50546
5.211475	3.226317	10.423225	33.268421									5.211475	2.505846
5.212055	3.226267	10.424386	33.268364									5.212055	2.506227
5.212636	3.226236	10.425547	33.268234									5.212636	2.506609
5.213216	3.226512	10.426707	33.268261									5.213216	2.506991
5.213796	3.226762	10.427868	33.268284									5.213796	2.507373
5.214377	3.226635	10.429029	33.26823									5.214377	2.507754
5.214957	3.225897	10.430189	33.268238									5.214957	2.508136
5.215538	3.22533	10.43135	33.268242									5.215538	2.508518
5.216118	3.226	10.43251	33.268158									5.216118	2.5089
5.216698	3.226952	10.433671	33.268135									5.216698	2.509281
5.217278	3.227397	10.434833	33.268093									5.217278	2.509663
5.217859	3.22698	10.435993	33.267998									5.217859	2.510041
5.218439	3.227434	10.437154	33.268066									5.218439	2.510419
5.219019	3.227841	10.438314	33.268139									5.219019	2.510797
5.2196	3.226856	10.439475	33.268177									5.2196	2.511175
5.22018	3.225917	10.440636	33.268131									5.22018	2.511553
5.22076	3.225875	10.441796	33.268135									5.22076	2.511931
5.221341	3.226207	10.442957	33.268265									5.221341	2.512309
5.221921	3.226436	10.444118	33.268364									5.221921	2.512687
5.222501	3.226041	10.445278	33.268394									5.222501	2.513065
5.223082	3.225774	10.446439	33.268475									5.223082	2.513443
5.223662	3.227035	10.4476	33.268524									5.223662	2.513817
5.224243	3.22652	10.448761	33.268513									5.224243	2.514191
5.224823	3.227919	10.449922	33.268654									5.224823	2.514565
5.225403	3.228567	10.451082	33.26881									5.225403	2.51494
5.225984	3.22926	10.452243	33.268906									5.225984	2.515314
5.226564	3.227822	10.453403	33.26899									5.226564	2.515688
5.227144	3.226592	10.454564	33.269001									5.227144	2.516063
5.227725	3.226851	10.455725	33.268963									5.227725	2.516437
5.228305	3.227198	10.456885	33.269012									5.228305	2.516811
5.228885	3.227232	10.458046	33.26894									5.228885	2.517185
5.229465	3.227168	10.459208	33.26886									5.229465	2.517556
5.230046	3.228001	10.460368	33.26889									5.230046	2.517927
5.230626	3.22824	10.461529	33.269138									5.230626	2.518297
5.231206	3.228981	10.462689	33.269382									5.231206	2.518668
5.231787	3.229627	10.46385	33.269566									5.231787	2.519038
5.232368	3.230333	10.465011	33.269482									5.232368	2.519409
5.232948	3.231833	10.466171	33.269524									5.232948	2.51978
5.233528	3.233495	10.467332	33.269577									5.233528	2.52015
5.234108	3.233208	10.468493	33.269638									5.234108	2.520521
5.234689	3.233763	10.469653	33.269707									5.234689	2.520891
5.235269	3.234188	10.470815	33.269833									5.235269	2.520891
5.235849	3.234577	10.471975	33.269989									5.235849	2.520891
5.23643	3.235866	10.473136	33.270107									5.23643	2.520891
5.23701	3.235996	10.474297	33.270077									5.23701	2.520891
5.23759	3.236768	10.475457	33.270123									5.23759	2.520891
5.238171	3.235783	10.476618	33.270161									5.238171	2.520891
5.238751	3.237134	10.477778	33.270115									5.238751	2.520891
5.239331	3.237341	10.478939	33.270004									5.239331	2.520891
5.239912	3.237352	10.4801	33.270168									5.239912	2.520891
5.240492	3.237217	10.48126	33.270279									5.240492	2.520891
5.241073	3.237065	10.482422	33.270367									5.241073	2.521625
5.241653	3.237041	10.483582	33.270378									5.241653	2.522358
5.242233	3.237706	10.484743	33.270348									5.242233	2.523091
5.242814	3.237066	10.485904	33.270451									5.242814	2.523824
5.243394	3.237516	10.487064	33.270512									5.243394	2.524557
5.243974	3.237353	10.488225	33.270405									5.243974	2.52529
5.244555	3.237625	10.489386	33.270447									5.244555	2.526024
5.245135	3.236624	10.490546	33.270504									5.245135	2.526757
5.245715	3.23691	10.491707	33.270596									5.245715	2.52749
5.246295	3.237369	10.492867	33.270634									5.246295	2.528223
5.246876	3.238263	10.494029	33.27066									5.246876	2.528223
5.247456	3.238705	10.49519	33.270699									5.247456	2.528223
5.248036	3.238611	10.49635	33.270782									5.248036	2.528223
5.248617	3.239911	10.497511	33.270874									5.248617	2.528223
5.249197	3.241642	10.498672	33.270832									5.249197	2.528223
5.249778	3.241831	10.499832	33.270885									5.249778	2.528223
5.250358	3.242181	10.500993	33.271011									5.250358	2.528223
5.250938	3.242205	10.502153	33.271225									5.250938	2.528223
5.251519	3.24214	10.503314	33.271172									5.251519	2.528223
5.252099	3.242018	10.504475	33.271027									5.252099	2.528223
5.252679	3.241722	10.505636	33.270905									5.252679	2.528942
5.25326	3.242378	10.506797	33.270935									5.25326	2.529661
5.25384	3.241703	10.507957	33.270912									5.25384	2.53038
5.25442	3.240405	10.509118	33.270737									5.25442	2.531099
5.255001	3.240461	10.510279	33.270767									5.255001	2.531817
5.255581	3.241606	10.511439	33.270748									5.255581	2.532536
5.256161	3.241755	10.5126	33.270714									5.256161	2.533255
5.256742	3.241476	10.513761	33.270805									5.256742	2.533974
5.257322	3.241157	10.514921	33.270889									5.257322	2.534693
5.257903	3.241231	10.516082	33.270981									5.257903	2.535412
5.258483	3.241252	10.517242	33.271191									5.258483	2.535412
5.259063	3.241643	10.518404	33.271355									5.259063	2.535412
5.259644	3.242284	10.519565	33.271347									5.259644	2.535412
5.260224	3.241986	10.520725	33.271259									5.260224	2.535412
5.260804	3.242218	10.521886	33.27116									5.260804	2.535412
5.261384	3.242814	10.523046	33.271305									5.261384	2.535412
5.261965	3.24249	10.524207	33.271355									5.261965	2.535412
5.262545	3.241872	10.525368	33.271389									5.262545	2.535412
5.263125	3.242343	10.526528	33.271473									5.263125	2.535412
5.263706	3.241691	10.527689	33.271469									5.263706	2.535412
5.264286	3.241691	10.52885	33.271557									5.264286	2.536116
5.264866	3.241135	10.530011	33.271664									5.264866	2.536821
5.265447	3.242034	10.531172	33.271641									5.265447	2.537526
5.266027	3.241721	10.532332	33.271606									5.266027	2.538231
5.266608	3.241004	10.533493	33.271599									5.266608	2.538935
5.267188	3.242443	10.534654	33.271561									5.267188	2.53964
5.267768	3.24195	10.535814	33.271519									5.267768	2.540345
5.268349	3.24145	10.536975	33.271564									5.268349	2.541049
5.268929	3.242081	10.538136	33.271481									5.268929	2.541754
5.269509	3.242054	10.539296	33.271301									5.269509	2.542459
5.27009	3.242974	10.540457	33.271118									5.27009	2.542459
5.27067	3.244001	10.541618	33.271126									5.27067	2.542459
5.27125	3.243732	10.542779	33.271053									5.27125	2.542459
5.271831	3.244182	10.54394	33.270844									5.271831	2.542459
5.272411	3.244684	10.5451	33.270702									5.272411	2.542459
5.272991	3.244549	10.546261	33.270596									5.272991	2.542459
5.273571	3.244579	10.547421	33.270565									5.273571	2.542459
5.274152	3.245092	10.548582	33.270504									5.274152	2.542459
5.274732	3.244822	10.549743	33.270454									5.274732	2.542459
5.275313	3.245061	10.550903	33.270393									5.275313	2.542459
5.275893	3.244638	10.552064	33.270306									5.275893	2.54315
5.276474	3.244733	10.553226	33.270355									5.276474	2.543841
5.277054	3.244356	10.554386	33.27034									5.277054	2.544532
5.277634	3.244381	10.555547	33.270203									5.277634	2.545223
5.278214	3.244389	10.556707	33.270107									5.278214	2.545914
5.278795	3.244955	10.557868	33.270164									5.278795	2.546605
5.279375	3.244955	10.559029	33.270187									5.279375	2.547296
5.279955	3.245223	10.560189	33.270138									5.279955	2.547987
5.280536	3.245618	10.56135	33.270134									5.280536	2.548678
5.281116	3.246202	10.56251	33.270161									5.281116	2.549369
5.281696	3.246759	10.563671	33.270092									5.281696	2.549369
5.282277	3.247094	10.564833	33.27013									5.282277	2.549369
5.282857	3.246892	10.565993	33.270241									5.282857	2.549369
5.283437	3.248387	10.567154	33.270172									5.283437	2.549369
5.284018	3.249108	10.568315	33.270168									5.284018	2.549369
5.284598	3.249317	10.569475	33.270245									5.284598	2.549369
5.285179	3.249607	10.570636	33.270359									5.285179	2.549369
5.285759	3.249532	10.571796	33.270279									5.285759	2.549369
5.286339	3.249388	10.572957	33.270435									5.286339	2.549369
5.28692	3.24941	10.574118	33.270535									5.28692	2.549369
5.2875	3.249508	10.575278	33.270664									5.2875	2.550046
5.28808	3.249499	10.57644	33.270569									5.28808	2.550724
5.288661	3.249521	10.5776	33.270554									5.288661	2.551401
5.289241	3.249432	10.578761	33.270561									5.289241	2.552079
5.289821	3.249072	10.579922	33.270702									5.289821	2.552756
5.290401	3.248341	10.581082	33.270664									5.290401	2.553434
5.290982	3.247733	10.582243	33.270691									5.290982	2.554111
5.291562	3.24707	10.583404	33.270718									5.291562	2.554789
5.292142	3.247646	10.584564	33.270836									5.292142	2.555466
5.292723	3.247988	10.585725	33.270897									5.292723	2.556144
5.293303	3.248066	10.586885	33.27079									5.293303	2.556144
5.293884	3.248183	10.588047	33.270584									5.293884	2.556144
5.294464	3.247392	10.589208	33.270508									5.294464	2.556144
5.295044	3.247414	10.590368	33.270603									5.295044	2.556144
5.295625	3.246976	10.591529	33.270622									5.295625	2.556144
5.296205	3.245988	10.59269	33.270435									5.296205	2.556144
5.296785	3.24511	10.59385	33.270405									5.296785	2.556144
5.297366	3.244775	10.595011	33.270412									5.297366	2.556144
5.297946	3.244884	10.596171	33.270309									5.297946	2.556144
5.298526	3.245066	10.597332	33.27034									5.298526	2.556144
5.299107	3.244805	10.598493	33.27029									5.299107	2.556808
5.299687	3.244509	10.599653	33.270264									5.299687	2.557472
5.300267	3.244799	10.600815	33.270172									5.300267	2.558136
5.300848	3.243965	10.601975	33.270096									5.300848	2.5588
5.301428	3.243164	10.603136	33.270073									5.301428	2.559465
5.302009	3.243827	10.604297	33.269985									5.302009	2.560129
5.302589	3.243824	10.605457	33.269871									5.302589	2.560793
5.303169	3.243373	10.606618	33.269863									5.303169	2.561457
5.30375	3.243954	10.607779	33.269714									5.30375	2.562122
5.30433	3.243418	10.608939	33.269695									5.30433	2.562786
5.30491	3.244142	10.6101	33.269653									5.30491	2.562786
5.30549	3.2437	10.61126	33.269722									5.30549	2.562786
5.306071	3.243588	10.612422	33.269714									5.306071	2.562786
5.306651	3.243089	10.613583	33.269753									5.306651	2.562786
5.307231	3.242682	10.614743	33.269726									5.307231	2.562786
5.307812	3.242274	10.615904	33.269466									5.307812	2.562786
5.308392	3.242125	10.617064	33.269379									5.308392	2.562786
5.308972	3.242258	10.618225	33.269489									5.308972	2.562786
5.309553	3.242145	10.619386	33.269447									5.309553	2.562786
5.310133	3.241759	10.620546	33.269352									5.310133	2.562786
5.310714	3.240758	10.621707	33.269424									5.310714	2.563437
